structure,count
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→C→C→D→D→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→A→A→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→G→G→E→E→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→G→G→B→B→C,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→E→E→C→C→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→A→A→B→B→C,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→G→G→B,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→G→G→B,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→D→D→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→E→E→B→B→C,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→F→F→D,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→D→D→G→G→F,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→A→A→E,1
A→A→B→B→C→C→D→D→E→E→B→B→A→A→C→C→F→F→G→G→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→B→B→E,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→B→B→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→E→E→F→F→G→G→D,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→H→H→B→B→D,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→B,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→E→E→G→G→C,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→G→G→C→C→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→G,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→D→D→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→F,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→C→C→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→E→E→H→H→A,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→A→A→D→D→C,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→G→G→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→D→D→E→E→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→D→D→A→A→E,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→G→G→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→E→E→D→D→C,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→G→G→E,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→C→C→B→B→H,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→B,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→D→D→A→A→E,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→F→F→H,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→C→C→A,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→D→D→E,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→A→A→H,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→D→D→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→D,1
A→A→B→B→C→C→D→D→A→A→E→E→C→C→F→F→G→G→A→A→D,1
A→A→B→B→C→C→D→D→A→A→E→E→C→C→B→B→F→F→G→G→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→C,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→D→D→E→E→A→A→C,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→B→B→D,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→A→A→C→C→D,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→G→G→H→H→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→E→E→C→C→H,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→A→A→E→E→H,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→A→A→C→C→H,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→E→E→C→C,1
A→A→B→B→C→C→D→D→E→E→F→F→C→C→D→D→E→E→F→F→C,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→H→H→A→A→E,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→E→E→G,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→B→B→H,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→E→E→C→C→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→B→B→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→E→E→A→A→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→C→C→E,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→C→C→G→G→H,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→D→D→C→C→E,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→G→G→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→C→C→E→E→G,1
A→A→B→B→C→C→D→D→A→A→B→B→C→C→E→E→F→F→G→G→A,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→A→A→C→C→B,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→E→E→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→E→E→F,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→H→H→D→D→B,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→G→G→E,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→D→D→A→A→C,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→F,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→D→D→C→C→B,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→D→D→C,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→G→G→D,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→A→A→C,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→G→G→D→D→H,1
A→A→B→B→C→C→D→D→A→A→B→B→E→E→F→F→G→G→H→H→C,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→E→E→H,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→A→A→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→D→D→E→E→A,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→D→D→C→C→A→A→B,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→H→H→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→D→D→A→A→F,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→G→G→E→E→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→H,1
A→A→B→B→C→C→D→D→E→E→A→A→C→C→F→F→D→D→E→E→A,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→H→H→C→C→B,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→D→D→C→C→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→G→G→B→B→F,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→D→D→E→E→C,1
A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→D→D→A→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→H→H→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→A→A→E,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→D→D→B→B→A,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→D→D→G→G→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→C→C→D→D→H,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→G→G→D,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→E→E→F→F→D→D→C,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→A→A→C,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→B,1
A→A→B→B→C→C→D→D→E→E→C→C→B→B→A→A→D→D→F→F→C,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→B→B→F,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→B→B→C→C→E,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→E,1
A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→G→G→D→D→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→E→E→D,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→H→H→F,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→G→G→B→B→D,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→E→E→A,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→F→F→A,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→G→G→D→D→A,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→H→H→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→H→H→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→B→B→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→E,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→E→E→A→A→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→G→G→B→B→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→D→D→H,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→E→E→D,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→G→G→H→H→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→F,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→D→D→G→G→E,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→H→H→A→A→B,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→E→E→A→A→B,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→E→E→D→D→A,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→D→D→A→A→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→D→D→B→B→F,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→G→G→B→B→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→E→E→C,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→H→H→A,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→G→G→A→A→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→E→E→F→F→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→H→H→F,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→E→E→B,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→F→F→G→G→H,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→A,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→G→G→C→C→H,1
