seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
790,motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→B→B→A→A→B,21,0,14,"[0, 18, 38, 54, 72, 90, 108, 128, 144, 162]",motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6,motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6,motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1
791,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→A→A→D→D→B,21,10,9,"[10, 158, 512, 584, 730, 810, 876, 940, 966]",motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7
792,motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_7,A→A→B→B→A→A→C→C→D→D→E→E→F→F→C→C→D→D→F→F→D,21,174,2,"[174, 784]",motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_7,motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_7,
793,motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4,A→A→B→B→A→A→C→C→D→D→A→A→C→C→D→D→A→A→C→C→D,21,0,7,"[0, 108, 182, 208, 234, 260, 286]",motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4,motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4,motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_4
794,motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6,A→A→B→B→C→C→B→B→D→D→B→B→C→C→B→B→D→D→B→B→D,21,0,3,"[0, 112, 936]",motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6,motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5
795,motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6,A→A→B→B→A→A→C→C→B→B→A→A→C→C→D→D→B→B→A→A→C,21,20,2,"[20, 448]",motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_6,
796,motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_7,A→A→B→B→C→C→D→D→E→E→B→B→C→C→F→F→G→G→B→B→D,21,62,2,"[62, 948]",motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_7,motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_5,
797,motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B,21,0,325,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1,motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2,motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6
798,motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2,A→A→B→B→C→C→D→D→A→A→E→E→D→D→B→B→A→A→D→D→B,21,14,2,"[14, 622]",motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2,motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2,
799,motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1,A→A→B→B→C→C→D→D→A→A→B→B→C→C→E→E→A→A→C→C→D,21,74,2,"[74, 860]",motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1,motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6,
800,motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→B→B→C→C→A,21,26,2,"[26, 484]",motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_5,motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_8,
801,motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_4,A→A→B→B→C→C→D→D→E→E→C→C→B→B→A→A→E→E→D→D→C,21,4,2,"[4, 76]",motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_4,motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7,
802,motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,A→A→B→B→A→A→C→C→D→D→B→B→A→A→B→B→A→A→B→B→A,21,0,2,"[0, 28]",motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,
803,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,A→A→B→B→C→C→D→D→C→C→D→D→C→C→D→D→C→C→D→D→C,21,4,2,"[4, 788]",motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,
804,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_6,A→A→B→B→C→C→D→D→B→B→C→C→D→D→B→B→C→C→B→B→A,21,4,3,"[4, 200, 774]",motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_6,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_6,motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_6
805,motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→C→C→D→D→A→A→B→B→E,21,38,2,"[38, 720]",motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_7,motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_7,
806,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8,A→A→B→B→A→A→B→B→C→C→D→D→B→B→A→A→B→B→A→A→B,21,0,15,"[0, 14, 56, 70, 176, 190, 270, 362, 458, 472]",motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8
807,motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,A→A→B→B→A→A→C→C→D→D→A→A→B→B→A→A→B→B→C→C→A,21,12,2,"[12, 334]",motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,
808,motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7,A→A→B→B→C→C→A→A→D→D→E→E→A→A→D→D→E→E→A→A→D,21,82,2,"[82, 672]",motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_7,
809,motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_7,A→A→B→B→C→C→D→D→A→A→C→C→B→B→A→A→D→D→B→B→C,21,0,4,"[0, 414, 644, 672]",motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_7,motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4,motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_7
810,motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→A→A→D,21,6,5,"[6, 462, 542, 808, 890]",motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6,motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6,motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6
811,motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C,21,4,23,"[4, 46, 118, 150, 214, 258, 368, 422, 518, 558]",motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2,motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2
812,motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1,A→A→B→B→C→C→D→D→A→A→E→E→D→D→C→C→B→B→E→E→A,21,104,2,"[104, 950]",motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_1,motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5,
813,motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_3,A→A→B→B→C→C→B→B→D→D→E→E→A→A→C→C→B→B→F→F→B,21,4,2,"[4, 412]",motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_3,motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_3,
814,motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6,A→A→B→B→C→C→D→D→A→A→E→E→D→D→A→A→D→D→A→A→D,21,42,3,"[42, 814, 952]",motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6,motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5,motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6
815,motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_2,A→A→B→B→C→C→A→A→B→B→D→D→A→A→C→C→A→A→B→B→A,21,14,2,"[14, 602]",motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_2,motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_2,
816,motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_3,A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→E→E→D→D→B,21,102,2,"[102, 480]",motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_3,motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_3,
817,motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3,A→A→B→B→C→C→A→A→B→B→A→A→D→D→E→E→D→D→E→E→D,21,8,5,"[8, 88, 744, 858, 926]",motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3,motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3,motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3
818,motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→A→A→C,21,2,3,"[2, 246, 268]",motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8,motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8,motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_8
819,motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_3,A→A→B→B→C→C→D→D→E→E→B→B→A→A→E→E→C→C→B→B→E,21,170,2,"[170, 966]",motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_3,motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_3,
820,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_5,A→A→B→B→C→C→A→A→C→C→A→A→C→C→B→B→A→A→C→C→A,21,0,16,"[0, 30, 52, 82, 134, 188, 208, 338, 378, 480]",motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_5,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_5,motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_3
821,motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_7,A→A→B→B→C→C→A→A→D→D→E→E→B→B→F→F→E→E→C→C→B,21,16,2,"[16, 212]",motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_7,motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_7,
