seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
399,motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C,20,20,2,"[20, 108]",motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8,motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6,
400,motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→C→C→A,21,14,2,"[14, 168]",motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_2,motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2,
401,motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2,A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→H→H→A→A,20,4,2,"[4, 186]",motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2,motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1,
402,motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1,A→A→B→B→C→C→A→A→D→D→E→E→F→F→C→C→A→A→B→B→C,21,50,2,"[50, 176]",motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1,motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1,
403,motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→B,21,34,2,"[34, 184]",motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2,
404,motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→E,21,12,2,"[12, 140]",motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_1,motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_5,
405,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_5,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→H→H→D→D→A,21,22,2,"[22, 50]",motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_5,motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_5,
406,motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→C,21,34,2,"[34, 144]",motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_7,motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_6,
407,motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B,20,6,2,"[6, 48]",motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2,motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6,
408,motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7,A→A→B→B→C→C→D→D→E→E→B→B→C→C→D→D→F→F→G→G→H,21,24,2,"[24, 140]",motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7,motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_1,
409,motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→H→H,20,0,2,"[0, 10]",motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2,motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8,
410,motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→B,21,38,2,"[38, 162]",motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3,motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_2,
411,motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→H→H→A,21,2,2,"[2, 112]",motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_1,motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_1,
412,motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A,20,14,2,"[14, 142]",motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6,motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6,
413,motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→H→H→B→B→D,21,4,2,"[4, 40]",motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_4,motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2,
414,motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E,21,0,2,"[0, 10]",motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8,motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_7,
415,motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→E→E→A,21,16,2,"[16, 44]",motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5,motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_8,
416,motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E,21,22,2,"[22, 54]",motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4,motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_3,
417,motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_3,A→A→B→B→C→C→D→D→E→E→A→A→B→B→D→D→E→E→F→F→A,21,42,2,"[42, 174]",motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_3,motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_4,
418,motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C,20,22,2,"[22, 180]",motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2,motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3,
419,motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→B→B,20,0,2,"[0, 172]",motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1,motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1,
420,motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→B→B→D→D→C→C→E→E→A,21,60,2,"[60, 80]",motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_1,motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_1,
421,motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→H→H→C→C→A,21,22,2,"[22, 64]",motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_3,motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_3,
422,motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→G→G→H,21,126,2,"[126, 206]",motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_5,motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_6,
423,motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→E→E→C→C→D→D,20,122,2,"[122, 176]",motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3,motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2,
424,motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→D→D→B,21,2,3,"[2, 170, 182]",motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_2,motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_3,motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_2
425,motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_5,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→D→D→B→B→A,21,150,2,"[150, 160]",motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_5,motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_5,
426,motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→D,21,14,2,"[14, 140]",motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_4,motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_7,
427,motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_5,A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→D→D→C→C→B,21,68,2,"[68, 132]",motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_5,motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,
428,motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→D→D→A,21,12,2,"[12, 50]",motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_2,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_7,
429,motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_6,A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→G→G→H→H→E,21,8,2,"[8, 166]",motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_6,motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_6,
430,motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→D→D→C→C,20,42,2,"[42, 180]",motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4,motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7,
431,motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→A→A→D,21,22,4,"[22, 70, 120, 148]",motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6,motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_4,motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_7
432,motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→A→A→G→G→D,21,34,2,"[34, 176]",motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_2,
433,motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5,A→A→B→B→C→C→D→D→A→A→E→E→C→C→D→D→A→A→B→B→C,21,38,2,"[38, 90]",motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5,motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_1,
434,motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_6,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→D→D→E,21,2,5,"[2, 54, 110, 126, 184]",motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_6,motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_5,motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_6
