seed,n_motives,steps,decay_rate,growth_rate,inter_mean,inter_sd,sat_mean,sat_sd,has_pattern,pattern_length,pattern_occurrences,pattern_structure
49,8,1000,0.2596714481241383,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→E→E→H→H→C
50,8,1000,0.2589282984362362,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→E→E→G
51,8,1000,0.23383293457715557,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→E→E→C
52,8,1000,0.25922673294645093,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→D→D→E
53,8,1000,0.24055541992531307,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→B→B→E→E→C→C→A→A→B→B→F
54,8,1000,0.23575287703731337,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→A→A→D
55,8,1000,0.25001196161753253,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D→G
56,8,1000,0.2383386365752926,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→D→D→C→C→A→A→B
57,8,1000,0.24435821473630576,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B
58,8,1000,0.24290276081014697,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→D→D→A→A→B→B→C
59,8,1000,0.24846808838104165,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→C→C→D
60,8,1000,0.251914131925138,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→D→D→C→C→E
61,8,1000,0.21852637020252552,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→D→D→G
62,8,1000,0.22100569128932232,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→A
63,8,1000,0.2438879821178909,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→E→E→D→D→A
64,8,1000,0.22054161472014872,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→C→C→A→A→D→D→E
65,8,1000,0.23536122362458117,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→B→B→E→E→F→F→A→A→B→B→C
66,8,1000,0.24870537674161403,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→F
67,8,1000,0.20887147477162246,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→F→F→G→G→A
68,8,1000,0.26128647760747176,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→E→E→C→C→H
69,8,1000,0.22504595446781853,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→C→C→F→F→B→B→A→A→G→G
70,8,1000,0.22393723296189064,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→C→C→H→H→B
71,8,1000,0.2424068580093261,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
72,8,1000,0.24947762664351616,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→A→A→D→D→C
73,8,1000,0.24651076375717149,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B
74,8,1000,0.2473456064258238,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→A→A→B→B→C
75,8,1000,0.2380554740167553,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→C→C→D→D→E→E→F→F→C
76,8,1000,0.2432813801685753,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→E
77,8,1000,0.22014100412411208,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→B→B→G
78,8,1000,0.2652389347786609,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→C
79,8,1000,0.25787070342777135,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→E→E→F→F→G→G
80,8,1000,0.2502062042163116,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→B→B→G→G
81,8,1000,0.21320208322593245,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→E→E→D
82,8,1000,0.24420320385940628,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→C→C→B
83,8,1000,0.23659446765442985,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→B→B→D
84,8,1000,0.21921657615864568,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→D→D→E
85,8,1000,0.23350934659742695,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→C→C→B→B→A
86,8,1000,0.2345363529620282,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G
87,8,1000,0.2274668542455292,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→D→D→C→C→B→B→G→G→A
88,8,1000,0.23486403368088044,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→D→D→A
89,8,1000,0.22795604469246014,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→B
90,8,1000,0.25468291286677547,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→A→A→C
91,8,1000,0.2720656852833604,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→D→D→A→A→E
92,8,1000,0.22198372672110972,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→C→C→D
93,8,1000,0.2503040565641272,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→D→D→F→F→E→E→G
94,8,1000,0.24657049991150684,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→E→E→F
95,8,1000,0.23919658749399866,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→E→E→D→D→B
96,8,1000,0.2370464830452119,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→E
97,8,1000,0.22855811044327995,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
98,8,1000,0.2228406111947021,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→C→C→B→B→E
99,8,1000,0.2556742446790489,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→E→E→F→F→B→B→G→G→A→A→C
100,8,1000,0.23369541716599687,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→D→D→C→C→E
101,8,1000,0.2598918669653004,1,0.1,0.1,0.1,0.2,True,20,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→H→H
102,8,1000,0.25460381324430137,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→A→A→C→C→F→F→D→D→E
103,8,1000,0.23635181077332384,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→F→F→A→A→E
104,8,1000,0.24170508917753536,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→D→D→A→A→B
105,8,1000,0.245277233449934,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→E→E→A→A→B
106,8,1000,0.21715396290513964,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→D
107,8,1000,0.23458523526968042,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→E→E→F→F→D
108,8,1000,0.26307597878491046,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→A→A→C→C→F→F→B→B→A
109,8,1000,0.2667121317003706,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E
110,8,1000,0.24367229599772178,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→C→C→H→H→D
111,8,1000,0.23548568388972355,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→H→H→C
112,8,1000,0.23400041052129586,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→C→C→H
113,8,1000,0.24367214466946807,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→C→C→D→D→F→F→A→A→B
114,8,1000,0.2348344941216561,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→G→G→H→H→D
115,8,1000,0.2401437943349234,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→F→F→A
116,8,1000,0.2500228580113053,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→B→B→D→D→A
117,8,1000,0.2749409042356643,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→E→E
118,8,1000,0.25363361215772223,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→D→D→E→E→A
119,8,1000,0.24376742257034398,1,0.1,0.1,0.1,0.2,True,21,16,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→D
120,8,1000,0.2489259051338548,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→A→A→G→G→H
121,8,1000,0.24575984088219852,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→A→A→B→B→C
122,8,1000,0.2110570262181041,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→A→A→H
123,8,1000,0.2576405387405186,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→A→A→B→B→E→E→C→C→B→B→A→A
124,8,1000,0.24744648550449638,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→G→G→A→A→H
125,8,1000,0.2252656035461666,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→H
126,8,1000,0.2322218431023151,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→D→D→E
127,8,1000,0.23322801681849187,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→H→H→C
128,8,1000,0.24447129919125654,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→H→H→C→C→E
129,8,1000,0.22234628880638743,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E
130,8,1000,0.26122104145944963,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→G→G→C→C→B
131,8,1000,0.23824967956971083,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→B→B→D
132,8,1000,0.23542361615539545,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→D→D→E
133,8,1000,0.22718517301000068,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→C→C→E
134,8,1000,0.25675141034824833,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→G→G→D→D→A
135,8,1000,0.24488593367883987,1,0.1,0.1,0.1,0.2,True,21,5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→D
136,8,1000,0.22365018807437645,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→E→E→C
137,8,1000,0.25411367232388665,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→D→D→B→B→A
138,8,1000,0.2390245366265227,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→F→F→G→G→A
139,8,1000,0.22639913748847107,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→G→G→H→H→A
140,8,1000,0.24999930431615636,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→F
141,8,1000,0.23271517874076975,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D
142,8,1000,0.2464906522628255,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→E→E→G→G→H
143,8,1000,0.22409667788961235,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→D→D→C
144,8,1000,0.23927868369001307,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→D→D→G→G→C
145,8,1000,0.24719480337857178,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→E→E→D
146,8,1000,0.25915191156121137,1,0.1,0.1,0.1,0.2,True,21,6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→D
147,8,1000,0.22911953690135936,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→G→G→D
148,8,1000,0.25935634550672954,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→F→F→C→C→A→A→E→E→B
149,8,1000,0.22796601402846478,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→D→D→H
150,8,1000,0.23935408559875884,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→C→C→D→D→B→B→A→A→C
151,8,1000,0.2597040498238255,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→B→B→E→E→F→F→G→G→D→D→A
152,8,1000,0.22213143397773968,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→A→A→H→H→D
153,8,1000,0.2471829460897621,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→A→A→D→D→C
154,8,1000,0.25604831542331086,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→D→D→A→A→E
155,8,1000,0.23555136238430327,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→B→B→C
156,8,1000,0.2342207110576074,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→C→C→B→B→A→A→D→D→E→E→C
157,8,1000,0.2296054342804845,1,0.1,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→F
158,8,1000,0.2500965160546505,1,0.1,0.1,0.1,0.2,True,20,2,A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→E→E→D→D
159,8,1000,0.23353688093194971,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→D→D→E→E→A→A→F
160,8,1000,0.2491313020976884,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→D→D→A→A→E
161,8,1000,0.25081034242925104,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→C→C→B→B→D→D→A→A→C
162,8,1000,0.24144208045997262,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→C→C→B→B→E→E→A
163,8,1000,0.25279020206545083,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→H→H→B→B→C
164,8,1000,0.24293943655398756,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→H→H→A
165,8,1000,0.22067748672892692,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→A→A→C
166,8,1000,0.2339422945474778,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→D
167,8,1000,0.24810507426483822,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→E→E→F→F→G→G→C→C→A→A→B
168,8,1000,0.2565655240524897,1,0.1,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→D→D→B→B→C
