seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
864,motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5,A→A→B→B→C→C→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A,21,2,13,"[2, 12, 22, 32, 42, 68, 78, 104, 114, 140]",motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5,motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5,motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_5
865,motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,123,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7,motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5,motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7
866,motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→C→C→B,21,12,8,"[12, 46, 82, 112, 146, 172, 194, 216]",motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_3
867,motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4,A→A→B→B→A→A→B→B→C→C→D→D→B→B→A→A→B→B→A→A→B,21,0,4,"[0, 42, 114, 186]",motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4,motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4,motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4
868,motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,A→A→B→B→C→C→D→D→C→C→B→B→A→A→B→B→C→C→A→A→B,21,40,2,"[40, 148]",motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_1,
869,motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7,A→A→B→B→C→C→B→B→A→A→C→C→B→B→A→A→B→B→C→C→A,21,0,9,"[0, 24, 96, 120, 226, 256, 286, 296, 306]",motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7,motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7,motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7
870,motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,101,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8,motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6,motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8
871,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B,21,44,3,"[44, 72, 314]",motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8,motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8
872,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4,A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→C→C→B→B→A,21,4,6,"[4, 40, 72, 104, 168, 200]",motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4
873,motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8,A→A→B→B→A→A→C→C→A→A→B→B→C→C→A→A→B→B→A→A→C,21,6,19,"[6, 20, 34, 48, 62, 76, 90, 104, 118, 132]",motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8,motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8,motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_8
874,motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_3,A→A→B→B→C→C→A→A→B→B→A→A→B→B→C→C→A→A→B→B→C,21,18,14,"[18, 34, 50, 72, 88, 104, 126, 142, 158, 180]",motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_3,motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_3,motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_3
875,motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,116,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7,motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3,motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7
876,motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B,21,2,21,"[2, 18, 32, 46, 60, 74, 98, 116, 140, 154]",motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8,motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6,motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_8→motive_8→motive_6
877,motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2,A→A→B→B→C→C→A→A→B→B→A→A→C→C→A→A→B→B→A→A→C,21,0,3,"[0, 26, 208]",motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2,motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2,motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2
878,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→C→C→A→A→B,21,0,9,"[0, 40, 70, 100, 130, 164, 198, 228, 262]",motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4,motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_2,motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_2
879,motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,6,121,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]",motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7,motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3,motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_7
880,motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,A→A→B→B→C→C→B→B→C→C→B→B→A→A→C→C→B→B→A→A→B,21,6,5,"[6, 48, 90, 174, 216]",motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_4
881,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,18,122,"[18, 20, 22, 24, 26, 28, 30, 32, 34, 36]",motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1
882,motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C,21,2,12,"[2, 28, 44, 70, 96, 112, 138, 154, 180, 196]",motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1
883,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,116,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5,motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5
884,motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B,21,0,39,"[0, 2, 4, 6, 28, 30, 32, 34, 56, 58]",motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1,motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8,motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_5
885,motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,6,152,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]",motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5,motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7,motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_5
886,motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,A→A→B→B→C→C→D→D→C→C→D→D→C→C→D→D→C→C→D→D→C,21,0,2,"[0, 58]",motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,
887,motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→A→A→C,21,78,2,"[78, 122]",motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,
888,motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,14,108,"[14, 16, 18, 20, 22, 24, 26, 28, 30, 32]",motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8,motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_8
889,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,102,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3,motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3
890,motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,158,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3,motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6,motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_3
891,motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,123,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4,motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3,motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4
