seed,n_motives,steps,decay_rate,growth_rate,inter_mean,inter_sd,sat_mean,sat_sd,has_pattern,pattern_length,pattern_occurrences,pattern_structure
56,8,1000,0.21574610516604137,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→C→C→D→D→A→A→C→C→B→B→A
57,8,1000,0.25186357413212024,1,0.1,0.6,0.1,0.2,True,21,6,A→A→B→B→C→C→A→A→B→B→A→A→C→C→A→A→B→B→A→A→C
58,8,1000,0.24313085057516753,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→C→C→B→B→D→D→A→A→C→C→B
59,8,1000,0.27652281600053563,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→C→C→B→B→A→A→C→C→B→B→C→C→B→B→A→A→C
60,8,1000,0.2971990772651135,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→C→C→B→B→C→C→D→D→B→B→C→C→B
61,8,1000,0.09687250692943881,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→C→C→F→F→A→A→E→E→C→C→F
62,8,1000,0.1117484334502197,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→E→E→B→B→C→C→A
63,8,1000,0.24904217842163098,1,0.1,0.6,0.1,0.2,True,21,6,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→A→A→C
64,8,1000,0.1089639740351781,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→B→B→A→A→E
65,8,1000,0.19788162746177265,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→B→B→A→A→C→C→B→B→A→A→C→C→D
66,8,1000,0.2779465461639697,1,0.1,0.6,0.1,0.2,True,21,42,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B
67,8,1000,0.03894313434402046,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→D→D→E→E→C→C→A→A→D→D→F→F→B
68,8,1000,0.3534331513591162,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→C→C→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A
69,8,1000,0.13599001252119677,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→A→A→D→D→B→B→C→C→A→A→B→B→D
70,8,1000,0.12933768348562943,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C
71,8,1000,0.24015543377024226,1,0.1,0.6,0.1,0.2,True,21,11,A→A→B→B→C→C→B→B→A→A→C→C→B→B→C→C→B→B→A→A→C
72,8,1000,0.28258004557538274,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→A→A→E→E→B→B→C→C→E→E→D
73,8,1000,0.2647788682573145,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→B→B→D→D→B→B→D→D→B→B→D→D→B
74,8,1000,0.2697879242692286,1,0.1,0.6,0.1,0.2,True,21,10,A→A→B→B→A→A→C→C→A→A→B→B→A→A→B→B→A→A→B→B→A
75,8,1000,0.2140471298148175,1,0.1,0.6,0.1,0.2,True,21,171,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A
76,8,1000,0.24540256672573754,1,0.1,0.6,0.1,0.2,True,21,12,A→A→B→B→C→C→A→A→B→B→D→D→A→A→B→B→A→A→B→B→A
77,8,1000,0.10656031045895824,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→D→D→C→C→E→E→D→D→A
78,8,1000,0.3771478943862511,1,0.1,0.6,0.1,0.2,True,21,23,A→A→B→B→C→C→B→B→C→C→B→B→C→C→A→A→B→B→C→C→B
79,8,1000,0.3329385062809137,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→C→C→D→D→C→C→B→B→D→D→C
80,8,1000,0.28695151101215544,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→D→D→C→C→B
81,8,1000,0.06492678506988032,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→A→A→G→G→C
82,8,1000,0.25093350887072324,1,0.1,0.6,0.1,0.2,True,21,5,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→C→C→B→B→C
83,8,1000,0.2052810916408648,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→C→C→D→D→C→C→B→B→C→C→D→D→C
84,8,1000,0.1010137426661597,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→D→D→B→B→A→A→E→E→F→F→B→B→A
85,8,1000,0.18677036529884722,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→E→E→F→F→G→G→D→D→F→F→E
86,8,1000,0.19293240348645507,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→A→A→D→D→C→C→E→E→C→C→A
87,8,1000,0.150515411187461,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→C→C→B→B→A→A→D→D→C→C→B
88,8,1000,0.19489848779956823,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→C→C→D→D→A→A→B→B→C→C→D
89,8,1000,0.15345055386904644,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→C→C→A→A→D→D→A→A→B→B→C→C→A→A→D→D→A
90,8,1000,0.3138117629149385,1,0.1,0.6,0.1,0.2,True,21,6,A→A→B→B→A→A→B→B→C→C→A→A→B→B→D→D→C→C→A→A→B
91,8,1000,0.4181083974144479,1,0.1,0.6,0.1,0.2,True,21,5,A→A→B→B→C→C→A→A→D→D→B→B→D→D→A→A→B→B→D→D→B
92,8,1000,0.11761664604094395,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→D→D→E→E→F→F→C→C→B→B→C→C→B
93,8,1000,0.2875386250990489,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→A→A→C→C→A→A→D→D→C→C→A→A→C→C→E→E→A
94,8,1000,0.2651372851833269,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→C→C→B→B→C→C→B→B→C→C→B
95,8,1000,0.22089381067827757,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→B→B→A→A→B→B→D→D→A→A→B→B→D
96,8,1000,0.20799318398555697,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→D→D→B→B→C→C→A→A→D
97,8,1000,0.15706294837396553,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→C→C→A→A→D→D→A→A→B→B→C
98,8,1000,0.12275795288249831,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→B→B→C→C→D
99,8,1000,0.31975975378857946,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→C→C→D→D→A→A→B→B→C→C→A→A→C
100,8,1000,0.18788678871026696,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→D→D→F→F→A
101,8,1000,0.345065487506088,1,0.1,0.6,0.1,0.2,True,21,10,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→C→C→B→B→A
102,8,1000,0.3133371651800939,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→B→B→C→C→D→D→B→B→A→A→E→E→C
103,8,1000,0.2038251503542288,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→D→D→A→A→C→C→B→B→E
104,8,1000,0.23594482077949783,1,0.1,0.6,0.1,0.2,True,21,36,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B
105,8,1000,0.2573776864138896,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→C→C→A→A→B→B→C→C→A→A→D
106,8,1000,0.08863806314512354,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→D→D→C→C→B→B→D→D→E→E→B
107,8,1000,0.19322569733236822,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→C→C→E→E→D→D→B→B→C
108,8,1000,0.36417015842374845,1,0.1,0.6,0.1,0.2,True,21,116,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A
109,8,1000,0.3859870759165093,1,0.1,0.6,0.1,0.2,True,21,162,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A
110,8,1000,0.2477480617006164,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→A→A→B→B→C→C→D→D→A→A→B→B→D
111,8,1000,0.19862838905262695,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→C→C→B→B→C→C→D→D→B→B→C
112,8,1000,0.1897167488420608,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→C→C→B→B→E→E→C→C→B→B→E
113,8,1000,0.24774715373109416,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→C→C→B→B→D→D→C→C→B→B→D
114,8,1000,0.19472125044422245,1,0.1,0.6,0.1,0.2,True,21,488,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B
115,8,1000,0.22657705172382608,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→B→B→C→C→A→A→D→D→C→C→A→A→B→B→A
116,8,1000,0.28585143378211747,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→B→B→A→A→B→B→D→D→C→C→A→A→E
117,8,1000,0.4353597111282715,1,0.1,0.6,0.1,0.2,True,21,134,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A
118,8,1000,0.30751595866061926,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→D→D→C→C→A→A→D→D→B
119,8,1000,0.2483188211363497,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→A→A→B→B→C
120,8,1000,0.27926971651741445,1,0.1,0.6,0.1,0.2,True,21,6,A→A→B→B→A→A→C→C→D→D→B→B→A→A→C→C→B→B→D→D→A
121,8,1000,0.26027333100747674,1,0.1,0.6,0.1,0.2,True,21,8,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C
122,8,1000,0.05205644302291031,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→A→A→C→C→E→E→F→F→A→A→C
123,8,1000,0.3315575181573972,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→D→D→C→C→B→B→A→A→C→C→B→B→A
124,8,1000,0.27039319874126394,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→A→A→E→E→C→C→B→B→A→A→C
125,8,1000,0.1373079069912852,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→D→D→B→B→A
126,8,1000,0.1790453443281764,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→B→B→D→D→C→C→A→A→D→D→B
127,8,1000,0.18508238662523688,1,0.1,0.6,0.1,0.2,True,21,11,A→A→B→B→C→C→A→A→B→B→A→A→C→C→B→B→A→A→B→B→A
128,8,1000,0.252542080861825,1,0.1,0.6,0.1,0.2,True,21,8,A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→C→C→B→B→A
129,8,1000,0.11979201855261036,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→A→A→B→B→A→A→B→B→C→C→D→D→E→E→A→A→B
130,8,1000,0.3530405344709833,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→B→B→C→C→A
131,8,1000,0.21521236313255052,1,0.1,0.6,0.1,0.2,True,21,17,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→B→B→C→C→A
132,8,1000,0.19825598264665828,1,0.1,0.6,0.1,0.2,True,21,4,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→D→D→B→B→A
133,8,1000,0.1488253237742898,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→C→C→B→B→A→A→C→C→B→B→A→A→C
134,8,1000,0.3262227478037755,1,0.1,0.6,0.1,0.2,True,21,33,A→A→B→B→A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→B
135,8,1000,0.255029887787325,1,0.1,0.6,0.1,0.2,True,21,8,A→A→B→B→C→C→A→A→B→B→A→A→D→D→E→E→A→A→B→B→A
136,8,1000,0.12761541416054448,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→D→D→A→A→B→B→C→C→D→D→A→A→B
137,8,1000,0.3103963196576057,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→C→C→A→A→D→D→A→A→D→D→C→C→B
138,8,1000,0.21986150547342195,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→B→B→C→C→D→D→A→A→B→B→A→A→B→B→C
139,8,1000,0.14410911064511203,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→B→B→A→A→B→B→A→A→C→C→B
140,8,1000,0.2857101116112238,1,0.1,0.6,0.1,0.2,True,21,10,A→A→B→B→C→C→A→A→D→D→C→C→A→A→B→B→C→C→D→D→A
141,8,1000,0.18200535815890423,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→D→D→A→A→E→E→A→A→C→C→B→B→A
142,8,1000,0.2646581992912388,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→A→A→B→B→C→C→A→A→B→B→C→C→B
143,8,1000,0.13029435305195977,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→C→C→D→D→B→B→A→A→C
144,8,1000,0.22138638785436404,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→C→C→B→B→D
145,8,1000,0.26888310598571635,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→C→C→A→A→B→B→A→A→C→C→B→B→A
146,8,1000,0.340625755081554,1,0.1,0.6,0.1,0.2,True,21,365,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B
147,8,1000,0.16043150712244175,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→A→A→B→B→C→C→D→D→A→A→C→C→A→A→B
148,8,1000,0.34185235875466313,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→B→B→D→D→A→A→B→B→C→C→A→A→D
149,8,1000,0.15351036988507438,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→B→B→A→A→D→D→E→E→B→B→A→A→D
150,8,1000,0.22183879930683872,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→D→D→B→B→C→C→B→B→A→A→C
151,8,1000,0.34393858465723864,1,0.1,0.6,0.1,0.2,True,21,41,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→B→B→A→A→B
152,8,1000,0.11850288958072384,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→B→B→E→E→B→B→E→E→F→F→B→B→A
153,8,1000,0.2688119622528584,1,0.1,0.6,0.1,0.2,True,21,21,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C
154,8,1000,0.322004178254151,1,0.1,0.6,0.1,0.2,True,21,41,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B
155,8,1000,0.19902246002010518,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→B→B→C→C→D→D→C→C→D→D→E→E→F→F→C
156,8,1000,0.19103855205993017,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→C→C→B→B→D→D→C→C→A→A→E→E→B
157,8,1000,0.1633468913971925,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→D→D→C→C→A→A→B→B→A→A→B→B→C
158,8,1000,0.28629338204218857,1,0.1,0.6,0.1,0.2,True,21,10,A→A→B→B→A→A→B→B→A→A→B→B→A→A→C→C→A→A→B→B→A
159,8,1000,0.1869355713059838,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→B→B→A→A→E→E→D→D→B→B→E
160,8,1000,0.28050209830041617,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→A→A→B→B→C→C→D→D→A→A→D
161,8,1000,0.29057634028979173,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→D→D→C→C→B→B→C→C→A→A→D→D→B
162,8,1000,0.23436676847412138,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→E→E→D→D→B
163,8,1000,0.30245549810699085,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→A→A→B→B→A
164,8,1000,0.24335090503821108,1,0.1,0.6,0.1,0.2,True,21,5,A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B
165,8,1000,0.1097792060878473,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→A→A→D→D→E→E→C→C→F→F→A→A→D→D→B
166,8,1000,0.18936805299915255,1,0.1,0.6,0.1,0.2,True,21,3,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→D→D→A
167,8,1000,0.27434473130331477,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→D→D→E→E→D→D→E→E→D→D→E
168,8,1000,0.325107430029224,1,0.1,0.6,0.1,0.2,True,21,2,A→A→B→B→A→A→C→C→A→A→B→B→A→A→C→C→D→D→E→E→A
